PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
2697,0,3,"Moore, Mr. Frank",male,,0,0,667039,13.37,G106,C
2698,1,1,"Jackson, Miss. Margaret",female,,1,0,559937,117.31,,C
2699,0,2,"Miller, Mr. Edward",male,13.88,1,0,345709,19.71,,S
2700,0,3,"Martin, Mr. Frank",male,33.8,1,0,482519,24.34,,S
2701,0,3,"White, Master. Robert",male,33.15,1,1,429036,13.29,,S
2702,0,3,"White, Mr. William",male,19.41,1,0,444619,1.93,,C
2703,0,2,"Anderson, Mr. George",male,,0,0,831243,26.38,,C
2704,0,3,"Martin, Mr. Thomas",male,,0,1,222979,15.55,,S
2705,0,3,"Moore, Mr. John",male,34.3,1,0,668357,13.21,F57,S
2706,1,2,"Smith, Master. William",male,33.55,0,0,975622,17.4,,S
2707,0,3,"Moore, Mr. George",male,22.87,0,0,257673,0.0,,S
2708,0,2,"Wilson, Mr. William",male,18.54,2,0,707955,0.53,,Q
2709,0,1,"Harris, Mr. Robert",male,,0,0,195964,,,S
2710,1,3,"Smith, Miss. Alice",female,,0,2,556961,9.19,G21,S
2711,0,3,"Jackson, Mr. John",male,18.9,0,0,394147,19.28,,S
2712,1,2,"Smith, Miss. Helen",female,,0,0,666950,3.97,,C
2713,0,2,"Brown, Mr. Henry",male,17.01,0,0,777349,9.53,,S
2714,0,1,"Davis, Mr. Thomas",male,47.36,0,0,997472,112.5,,S
2715,0,3,"Johnson, Master. Charles",male,28.76,0,0,184895,12.33,,S
2716,0,2,"Moore, Mr. Robert",male,15.57,0,0,325206,25.38,,S
2717,0,3,"Wilson, Mr. William",male,,0,0,734134,12.91,,S
2718,1,3,"Johnson, Mrs. Elizabeth",female,36.18,0,0,890868,11.65,,C
2719,1,1,"Miller, Mrs. Florence",female,22.89,0,0,444828,55.44,,C
2720,0,3,"Miller, Mr. John",male,,0,0,190361,5.24,G27,S
2721,0,3,"White, Mr. William",male,,0,2,181942,22.12,,S
2722,1,3,"Smith, Mrs. Anna",female,,0,0,105032,23.19,,S
2723,0,2,"Thomas, Mr. Robert",male,21.93,2,0,172299,9.61,,S
2724,0,2,"Martinez, Dr. Frank",male,35.94,0,0,920931,8.96,,S
2725,1,1,"Miller, Mrs. Ellen",female,,0,0,997554,69.39,,C
2726,0,3,"Harris, Mr. Frank",male,,0,0,177932,15.21,,S
2727,0,3,"Johnson, Mr. Robert",male,26.93,0,0,999616,11.82,,
2728,0,1,"Jackson, Mr. Charles",male,32.63,0,2,717589,,,S
2729,0,2,"Garcia, Mr. Frank",male,25.71,2,0,593604,19.51,D33,S
2730,0,3,"Johnson, Mr. Henry",male,,0,0,530905,12.25,,S
2731,1,1,"Martinez, Miss. Emma",female,37.71,1,0,329716,185.35,,S
2732,0,2,"Martin, Mr. John",male,40.79,0,2,469763,14.75,,C
2733,0,3,"Harris, Mr. Frank",male,25.69,1,0,977456,23.66,,S
2734,0,2,"Williams, Mr. John",male,43.09,1,3,990829,34.47,,S
2735,1,2,"Anderson, Miss. Margaret",female,36.96,0,0,687539,25.04,,Q
2736,0,2,"Thomas, Mr. Thomas",male,29.29,0,0,390835,0.74,F146,S
2737,0,1,"Jackson, Miss. Grace",female,30.46,0,1,415494,85.3,,C
2738,0,3,"Smith, Mr. Robert",male,,0,0,184035,9.65,,S
2739,0,3,"Garcia, Master. Edward",male,7.35,0,0,327421,13.13,,S
2740,0,3,"Wilson, Mr. William",male,21.8,0,1,319882,6.09,,S
2741,1,1,"Harris, Master. James",male,39.75,1,0,971196,,E86,C
2742,0,3,"Johnson, Mr. Henry",male,,0,2,967282,19.4,,C
2743,1,1,"Martin, Miss. Grace",female,44.34,1,1,656527,133.14,,S
2744,1,3,"Taylor, Dr. Elizabeth",female,14.62,0,0,941930,10.52,,S
2745,0,2,"Wilson, Miss. Emma",female,12.73,0,0,615533,9.41,,S
2746,0,3,"Jones, Mr. James",male,22.52,1,0,362805,15.29,,S
2747,0,1,"Taylor, Mr. George",male,47.74,0,0,570132,157.76,D94,S
2748,1,1,"Moore, Dr. Thomas",male,35.35,1,0,591403,86.91,,Q
2749,0,3,"Jackson, Mr. Edward",male,31.5,1,0,366299,15.94,,S
2750,1,1,"Jones, Miss. Florence",female,35.83,0,1,632061,74.13,,S
2751,1,2,"Wilson, Miss. Margaret",female,38.6,0,0,901354,14.97,F142,S
2752,0,3,"Williams, Master. Edward",male,5.83,0,0,981578,17.28,,S
2753,0,3,"Taylor, Mrs. Ellen",female,44.25,0,2,939518,12.31,,Q
2754,1,1,"Thomas, Mrs. Anna",female,24.65,2,1,660868,100.95,,S
2755,0,3,"Harris, Mr. James",male,34.52,1,0,660973,16.3,F28,C
2756,0,3,"Harris, Miss. Margaret",female,,0,0,864655,15.26,,S
2757,0,3,"Smith, Mr. George",male,23.61,1,0,380810,16.63,,S
2758,0,3,"Taylor, Mr. Robert",male,22.11,2,0,230351,,,S
2759,0,3,"Williams, Mr. Frank",male,28.07,0,0,116159,7.06,,C
2760,0,3,"Taylor, Mr. William",male,30.49,0,0,544183,12.72,,S
2761,0,3,"Thomas, Mr. Thomas",male,37.7,1,0,230470,12.88,,S
2762,0,3,"Garcia, Miss. Elizabeth",female,41.9,1,0,787641,9.6,,S
2763,1,1,"Wilson, Mr. Henry",male,41.98,0,2,288988,94.12,E46,S
2764,0,2,"Williams, Master. Thomas",male,50.56,0,1,137711,29.08,,C
2765,0,1,"Moore, Mr. Charles",male,39.12,0,0,447230,133.88,,Q
2766,0,3,"Robinson, Mr. John",male,37.93,0,0,488644,22.18,,S
2767,1,2,"Brown, Miss. Grace",female,35.14,0,0,585681,6.85,D63,S
2768,0,3,"Harris, Mr. Charles",male,18.41,0,0,950512,5.44,,S
2769,1,3,"Williams, Mrs. Florence",female,27.17,1,1,554886,11.12,,S
2770,1,3,"Martin, Miss. Mary",female,31.04,0,0,802226,13.52,G66,S
2771,1,1,"Jones, Mr. William",male,37.61,1,0,768609,73.99,,S
2772,0,3,"Miller, Mr. George",male,29.95,0,0,225125,9.41,,S
2773,0,3,"Robinson, Mr. Frank",male,35.38,0,0,312139,11.02,G55,C
2774,1,1,"Anderson, Dr. Ellen",female,37.72,0,0,540336,104.3,,S
2775,0,3,"Thompson, Miss. Florence",female,0.42,0,0,379587,4.36,,C
2776,0,2,"Johnson, Mr. Robert",male,50.14,1,0,513778,43.43,,C
2777,0,3,"Martinez, Mr. George",male,21.43,0,0,282914,13.14,G90,Q
2778,0,3,"Martinez, Mrs. Mary",female,,0,1,208422,19.83,F18,Q
2779,0,2,"Brown, Dr. John",male,16.51,3,0,459610,14.2,,S
2780,1,1,"Johnson, Mrs. Margaret",female,,1,0,378003,108.12,E16,S
2781,1,1,"Robinson, Miss. Mary",female,31.25,0,0,620964,88.2,,C
2782,0,1,"Martinez, Mr. James",male,29.16,0,2,262609,119.99,,C
2783,0,3,"Smith, Mr. James",male,16.81,0,0,667859,11.71,,S
2784,0,2,"Martin, Mr. John",male,36.36,0,0,989546,35.52,,S
2785,0,1,"Williams, Mr. Henry",male,62.36,3,0,496043,21.33,,C
2786,0,3,"Jackson, Miss. Margaret",female,,0,0,554163,19.17,,S
2787,0,3,"Martin, Miss. Ellen",female,38.47,0,2,169009,13.77,,S
2788,0,3,"Anderson, Miss. Grace",female,,0,0,238509,6.38,,S
2789,0,3,"Davis, Mr. Henry",male,26.26,0,0,127976,25.69,,S
2790,0,2,"Jackson, Mr. Robert",male,35.12,0,1,520658,38.49,,S
2791,0,3,"Jackson, Miss. Margaret",female,17.09,0,0,547176,0.0,G86,S
2792,1,1,"Johnson, Rev. Charles",male,,1,0,181144,91.42,,C
2793,0,3,"Johnson, Mr. Charles",male,,1,0,479945,17.59,,S
2794,0,3,"Garcia, Mr. James",male,38.08,1,0,857458,15.87,,C
2795,0,3,"White, Mr. Robert",male,25.81,0,2,878610,22.85,,S
2796,1,3,"Thomas, Miss. Helen",female,,0,0,675422,21.5,,C
2797,0,3,"Martin, Mr. Frank",male,21.45,1,0,781448,14.72,,S
2798,1,2,"Jones, Miss. Margaret",female,,0,2,568754,42.77,,S
2799,0,3,"Thomas, Mr. Robert",male,25.9,0,0,390285,19.09,,S
2800,0,3,"Thompson, Mr. George",male,28.06,5,0,756910,10.72,F127,S
2801,0,3,"White, Mr. Frank",male,21.75,1,0,861900,9.41,,S
2802,1,3,"Wilson, Mrs. Emma",female,27.9,1,0,378210,21.08,F16,S
2803,1,1,"Jackson, Mr. Henry",male,,0,0,460939,50.7,,C
2804,0,3,"Davis, Mr. George",male,28.08,0,0,466311,10.34,,S
2805,0,1,"Garcia, Mr. William",male,23.58,0,0,744054,73.94,,Q
2806,1,2,"Thompson, Mrs. Margaret",female,26.96,0,0,181402,23.56,,S
2807,1,2,"Williams, Miss. Mary",female,34.92,0,0,770513,18.07,,S
2808,0,3,"Taylor, Mr. Charles",male,43.94,1,0,317348,4.44,G130,Q
2809,1,1,"Miller, Mrs. Grace",female,,0,0,513562,132.81,,S
2810,1,1,"Thompson, Mr. Frank",male,,0,0,129318,67.02,,
2811,0,1,"Martin, Mr. George",male,48.54,1,0,826088,168.84,,S
2812,0,3,"Jackson, Mr. Robert",male,22.64,1,0,193904,14.98,,S
2813,1,3,"Smith, Mrs. Florence",female,,0,2,312817,21.24,,C
2814,0,1,"Williams, Mr. John",male,52.43,0,1,688909,110.5,B127,S
2815,0,1,"Anderson, Mr. William",male,54.56,0,0,401857,139.23,,S
2816,0,3,"Wilson, Mr. George",male,30.5,0,1,303177,16.71,,S
2817,0,2,"Thompson, Mr. James",male,58.32,0,0,595536,22.35,D9,S
2818,0,3,"Miller, Miss. Margaret",female,17.62,0,3,106069,20.11,,S
2819,1,2,"Jones, Miss. Mary",female,55.49,1,2,427647,44.86,,S
2820,1,3,"Miller, Mr. John",male,34.22,2,0,276169,11.25,,S
2821,0,2,"Garcia, Mr. William",male,46.08,0,0,599143,27.95,E40,S
2822,0,3,"Davis, Master. Frank",male,21.16,0,0,376800,12.97,,Q
2823,0,1,"Thomas, Mr. Robert",male,48.13,0,0,700957,105.25,D58,Q
2824,0,3,"Miller, Mr. James",male,42.12,5,0,227219,13.27,G11,C
2825,1,3,"Jones, Mrs. Margaret",female,11.95,1,0,170854,0.0,,C
2826,0,3,"Moore, Mr. Robert",male,23.04,3,0,291727,11.7,,C
2827,1,2,"Garcia, Mrs. Emma",female,4.3,0,1,879777,30.0,,S
2828,0,1,"Moore, Mr. Henry",male,35.86,0,2,978234,51.86,,S
2829,1,3,"Davis, Mrs. Helen",female,15.21,0,0,161693,18.99,G28,S
2830,0,3,"Martin, Mr. Frank",male,,0,0,121630,14.19,G32,S
2831,1,2,"Davis, Mrs. Emma",female,65.08,0,1,245015,18.09,D66,C
2832,0,2,"Williams, Miss. Margaret",female,50.61,0,0,608401,29.06,,S
2833,0,2,"Thompson, Mr. Frank",male,12.73,0,2,935200,26.81,,S
2834,1,3,"Wilson, Mrs. Alice",female,31.67,0,0,805449,15.73,,C
2835,0,3,"Moore, Mr. Charles",male,34.59,2,0,322712,19.6,,S
2836,0,3,"Jones, Mr. Edward",male,20.95,1,0,983332,14.32,,Q
2837,0,3,"Johnson, Master. Edward",male,27.14,1,0,342691,2.31,,Q
2838,1,2,"Thomas, Miss. Alice",female,33.31,0,0,422682,16.22,,S
2839,0,2,"Martin, Mrs. Ellen",female,13.84,1,1,836554,1.96,,S
2840,1,1,"Moore, Mr. George",male,25.62,0,0,374187,111.61,,S
2841,0,3,"Moore, Miss. Alice",female,27.07,0,0,768273,18.83,,S
2842,0,2,"Wilson, Mr. George",male,31.19,0,0,481051,29.42,,C
2843,0,2,"Smith, Rev. Edward",male,,0,0,850785,24.89,,S
2844,0,2,"Johnson, Mr. Thomas",male,20.47,1,0,665092,29.68,,S
2845,0,1,"Wilson, Mr. Frank",male,36.92,1,0,936634,17.78,,S
2846,0,3,"Smith, Mr. William",male,35.63,0,0,496187,12.3,,S
2847,0,2,"Martinez, Mr. George",male,29.08,0,1,432195,5.85,F110,S
2848,1,1,"Taylor, Mr. William",male,57.47,0,2,396699,68.95,,S
2849,0,3,"White, Mr. Frank",male,16.65,0,0,589921,23.51,,S
2850,1,2,"Anderson, Mrs. Ellen",female,32.32,0,0,920866,30.93,E139,C
2851,0,2,"Thomas, Mr. Henry",male,25.75,1,2,244914,26.62,,S
2852,0,2,"Taylor, Mrs. Alice",female,37.06,1,0,469948,18.18,E148,S
2853,0,3,"Thomas, Master. William",male,15.62,0,0,324420,6.54,,S
2854,0,2,"Martin, Mr. Charles",male,53.13,0,0,267425,21.87,,C
2855,0,3,"Miller, Mr. William",male,4.71,0,0,712904,20.22,,S
2856,0,3,"Davis, Mrs. Ellen",female,45.59,0,0,996561,15.66,,S
2857,0,3,"Davis, Mr. Robert",male,26.08,0,0,991477,2.69,G142,S
2858,0,2,"White, Mr. Henry",male,36.63,0,0,609557,21.05,,S
2859,0,3,"Moore, Mrs. Alice",female,41.01,0,0,104491,0.56,G142,Q
2860,1,2,"Jackson, Mrs. Helen",female,40.29,0,0,865611,28.04,,C
2861,0,2,"Williams, Mr. Thomas",male,,1,0,735157,13.07,,S
2862,0,3,"Wilson, Master. George",male,,0,0,388797,5.05,G25,S
2863,0,2,"Johnson, Mr. Frank",male,,0,0,889019,28.18,,S
2864,1,1,"Williams, Mr. James",male,27.35,2,0,308288,107.49,,S
2865,1,2,"Robinson, Mrs. Anna",female,55.42,1,0,639575,22.32,,S
2866,0,1,"Harris, Master. George",male,42.63,0,0,271005,176.05,,S
2867,0,2,"Jones, Mr. William",male,24.8,0,0,553643,,,S
2868,0,3,"Williams, Mr. Frank",male,,0,0,779727,,,S
2869,0,3,"Thompson, Mr. William",male,22.32,3,1,747244,16.37,G102,S
2870,1,1,"Martinez, Miss. Anna",female,14.54,0,0,969995,71.98,,S
2871,0,3,"Martinez, Mr. Edward",male,20.02,0,0,779762,21.23,F72,S
2872,0,2,"Johnson, Mr. Henry",male,26.84,1,0,947270,22.81,F113,S
2873,0,1,"Johnson, Mr. Thomas",male,25.11,1,0,894932,99.96,E132,S
2874,0,2,"White, Master. Robert",male,38.97,0,1,736446,5.58,,S
2875,0,1,"Martinez, Master. William",male,35.37,0,1,419358,86.58,,Q
2876,0,1,"Williams, Mr. Robert",male,30.37,0,0,750690,81.64,,S
2877,0,2,"Garcia, Mr. Thomas",male,26.1,0,0,136844,9.76,,S
2878,0,2,"Martinez, Miss. Florence",female,,0,0,338460,17.78,,S
2879,0,3,"Brown, Miss. Ellen",female,25.88,1,0,524035,15.83,G139,S
2880,1,1,"Anderson, Mrs. Grace",female,29.59,1,0,437760,83.82,E66,C
2881,1,1,"Johnson, Mr. Robert",male,39.51,1,0,356031,24.69,,S
2882,1,1,"Jones, Mr. Charles",male,37.39,1,0,159637,72.52,,C
2883,0,3,"Garcia, Mr. Charles",male,11.33,0,2,917813,9.96,,S
2884,0,2,"Jackson, Miss. Alice",female,26.54,0,1,606594,21.94,F86,S
2885,0,3,"Robinson, Mr. Thomas",male,31.95,1,0,495840,13.56,G29,S
2886,0,2,"Garcia, Master. John",male,36.87,0,0,962711,15.88,,S
2887,1,1,"Garcia, Mr. Edward",male,35.24,0,0,784358,65.07,A102,S
2888,0,3,"Wilson, Mr. Robert",male,,0,1,697815,13.44,,S
2889,1,1,"Robinson, Miss. Emma",female,26.24,1,0,468316,124.45,E102,S
2890,1,1,"Miller, Miss. Elizabeth",female,26.61,0,0,488873,95.7,,S
2891,0,1,"Thomas, Mr. George",male,,0,0,476220,143.77,A149,S
2892,1,3,"Thompson, Mrs. Helen",female,42.97,0,0,375276,20.37,F104,S
2893,0,3,"Thompson, Mr. Charles",male,26.96,1,0,945541,22.73,G132,
2894,0,3,"Robinson, Mr. Thomas",male,21.7,0,1,544480,21.9,,S
2895,0,3,"Martinez, Mr. Edward",male,,0,0,528149,23.16,,S
2896,1,1,"Wilson, Miss. Anna",female,34.56,1,0,411119,35.57,A129,S
2897,0,3,"Thomas, Mr. William",male,51.82,0,0,448642,,G123,S
2898,0,1,"Brown, Mr. William",male,,0,0,932369,135.17,,S
2899,1,3,"Thompson, Miss. Elizabeth",female,12.86,0,0,810282,22.09,,S
2900,0,2,"Johnson, Mr. Robert",male,28.0,2,0,738682,12.29,,C
2901,0,2,"Brown, Mr. John",male,27.01,0,2,692609,26.57,,S
2902,0,3,"Moore, Mr. Henry",male,15.31,1,0,334590,13.49,,S
2903,1,1,"Wilson, Mrs. Ellen",female,69.22,1,0,220706,161.58,,S
2904,1,3,"Garcia, Miss. Anna",female,,1,1,492152,3.98,,S
2905,1,2,"Jackson, Miss. Emma",female,,0,0,673776,12.31,,S
2906,0,3,"Harris, Mr. Robert",male,19.46,0,2,111499,1.23,,S
2907,0,3,"Harris, Mr. George",male,18.07,0,0,103431,13.94,G89,S
2908,1,1,"Jones, Mrs. Anna",female,50.31,0,0,119631,179.08,E31,S
2909,1,3,"Wilson, Mr. Robert",male,,0,0,117967,12.71,G32,S
2910,0,3,"Anderson, Master. Charles",male,11.29,0,0,500742,13.66,,S
2911,0,3,"Williams, Mrs. Emma",female,22.03,0,2,554950,16.58,G89,S
2912,1,1,"Johnson, Mr. Charles",male,54.21,0,2,493062,79.12,,S
2913,0,3,"Johnson, Mr. Henry",male,20.51,0,0,186475,15.38,,S
2914,0,3,"Davis, Mrs. Mary",female,29.99,0,0,110635,15.55,,S
2915,0,2,"Jones, Mrs. Florence",female,30.33,0,0,662185,11.54,,S
2916,0,1,"Martin, Mrs. Anna",female,53.56,1,0,430290,80.05,D37,S
2917,1,2,"Davis, Mrs. Anna",female,10.98,0,0,211017,27.42,,S
2918,0,3,"Jones, Mr. William",male,33.83,1,0,344636,19.04,G80,C
2919,1,1,"Thomas, Mrs. Anna",female,35.61,0,0,328950,138.54,,C
2920,0,3,"Jackson, Mr. Edward",male,36.1,0,0,351682,15.18,G147,S
2921,1,3,"Martinez, Mrs. Florence",female,15.17,1,0,237603,15.31,,S
2922,0,1,"Taylor, Master. Frank",male,38.29,0,0,403078,115.51,,
2923,1,1,"Robinson, Mrs. Mary",female,36.77,0,0,245869,59.02,E112,S
2924,0,3,"Brown, Mr. Robert",male,12.97,2,0,638157,8.87,,S
2925,1,1,"Brown, Mrs. Florence",female,22.64,0,0,465498,78.76,,S
2926,0,3,"Smith, Mr. James",male,18.04,0,0,751993,4.71,,S
2927,0,3,"White, Mr. John",male,26.56,2,0,798152,15.64,,S
2928,0,3,"Davis, Mr. James",male,15.92,1,1,452509,19.82,,S
2929,1,2,"Martin, Mr. Thomas",male,26.04,0,0,899661,12.9,,S
2930,1,3,"White, Mrs. Alice",female,2.37,0,0,983453,15.83,,S
2931,0,3,"Wilson, Mr. James",male,,0,0,502320,8.91,,S
2932,0,1,"Miller, Mr. Charles",male,50.28,1,3,623769,41.3,,S
2933,0,3,"Johnson, Mr. Henry",male,33.46,1,0,501767,26.36,,S
2934,0,3,"Jackson, Mr. John",male,,0,0,723973,6.49,F19,S
2935,0,3,"Garcia, Mr. Robert",male,,0,0,198936,4.68,,S
2936,1,3,"White, Mr. Thomas",male,15.06,1,0,507188,,,Q
2937,0,2,"Wilson, Mr. Henry",male,49.49,0,1,544734,22.69,,S
2938,0,1,"Martinez, Mr. George",male,62.81,3,1,945607,112.02,,S
2939,0,2,"White, Mr. John",male,31.98,0,1,855716,40.01,,S
2940,0,1,"Thompson, Mr. Robert",male,,0,0,584881,51.36,,S
2941,0,3,"Miller, Mr. Henry",male,16.84,0,0,613811,9.24,,S
2942,0,2,"Jones, Master. Frank",male,14.99,0,0,770415,36.09,,S
2943,0,3,"Wilson, Miss. Margaret",female,16.48,0,1,157885,19.1,,Q
2944,0,1,"Martinez, Mr. James",male,35.37,0,0,568681,117.6,B113,S
2945,0,2,"Harris, Mr. John",male,57.74,0,0,532048,14.1,E78,S
2946,0,2,"Thompson, Mr. Edward",male,26.63,0,5,880569,31.26,,C
2947,1,2,"Jackson, Mrs. Helen",female,19.68,1,2,750748,28.03,,S
2948,0,3,"Smith, Master. William",male,14.22,0,0,788328,14.23,,S
2949,0,3,"Harris, Mr. George",male,38.68,0,0,170808,9.2,F127,S
2950,1,3,"Brown, Mrs. Emma",female,36.97,0,0,842569,13.69,,S
2951,1,1,"Miller, Mrs. Helen",female,32.17,0,0,709939,153.24,,S
2952,0,3,"Jackson, Mr. Robert",male,2.49,0,0,156762,5.89,,C
2953,0,1,"Smith, Miss. Ellen",female,24.46,1,0,679111,50.41,,S
2954,0,3,"Martin, Mr. James",male,45.65,0,0,615116,8.92,,S
2955,0,3,"Brown, Miss. Florence",female,33.27,0,2,220111,10.33,,S
2956,1,2,"Garcia, Mrs. Elizabeth",female,30.79,1,2,570555,19.84,,S
2957,1,1,"Anderson, Mr. Edward",male,,2,3,849872,124.26,,Q
2958,0,1,"Garcia, Mr. George",male,61.5,1,1,450695,103.38,,S
2959,0,2,"Moore, Mr. John",male,,0,0,339948,20.61,,S
2960,0,3,"Anderson, Miss. Florence",female,24.79,0,0,349970,14.8,,S
2961,0,3,"Garcia, Mr. George",male,18.02,0,0,746223,,,C
2962,0,3,"Martin, Mr. Charles",male,21.58,0,0,835797,2.07,,S
2963,0,1,"Taylor, Miss. Mary",female,20.16,0,0,804265,129.01,,S
2964,1,3,"Taylor, Miss. Elizabeth",female,7.12,1,0,360511,7.63,,S
2965,1,2,"Davis, Mr. Thomas",male,,0,2,493703,15.56,,S
2966,1,3,"White, Miss. Anna",female,38.01,1,0,610589,15.21,,S
2967,0,2,"Thomas, Mr. Charles",male,11.26,8,0,730006,19.25,,S
2968,1,2,"Martin, Miss. Elizabeth",female,53.4,0,0,547273,24.87,,C
2969,0,3,"Jackson, Master. Edward",male,16.24,0,0,698893,13.92,G117,C
2970,0,1,"Harris, Mr. George",male,58.85,3,0,559021,71.85,E107,Q
2971,0,2,"Smith, Mr. Edward",male,,0,0,141627,35.29,D16,S
2972,0,3,"Robinson, Mr. Frank",male,6.21,1,0,940420,17.6,,C
2973,0,1,"Thomas, Mr. George",male,53.41,0,0,352796,96.69,,S
2974,0,3,"Johnson, Mr. Thomas",male,,0,0,903974,17.5,,S
2975,1,3,"Wilson, Miss. Emma",female,14.13,0,2,529997,8.42,,Q
2976,1,3,"Anderson, Mrs. Helen",female,,0,0,630165,27.14,G100,C
2977,1,3,"Johnson, Mrs. Helen",female,14.13,2,0,892647,5.93,,C
2978,1,3,"Thomas, Mrs. Alice",female,23.55,0,0,282593,13.74,,S
2979,0,3,"Harris, Mrs. Helen",female,26.29,0,0,192533,11.14,G148,S
2980,0,3,"Martin, Mr. Frank",male,20.78,1,3,266403,10.89,,Q
2981,1,3,"Martin, Mr. Henry",male,3.17,3,0,849254,10.05,,Q
2982,0,2,"Thompson, Mrs. Ellen",female,23.03,0,1,198240,12.28,,S
2983,0,1,"Anderson, Dr. Alice",female,,1,1,673905,133.91,E50,S
2984,1,3,"Johnson, Mrs. Helen",female,22.49,0,0,515743,5.17,,S
2985,1,1,"White, Miss. Elizabeth",female,34.07,1,1,176995,125.31,,S
2986,0,2,"Smith, Mr. Henry",male,18.83,1,4,270670,26.49,,S
2987,1,1,"Williams, Miss. Emma",female,30.68,1,2,835309,68.0,E109,Q
2988,0,3,"Robinson, Miss. Ellen",female,,0,0,500355,16.46,,S
2989,1,1,"Jones, Miss. Helen",female,24.32,2,0,638498,77.37,D59,C
2990,0,3,"Martinez, Mrs. Emma",female,,0,0,414302,5.84,,S
2991,0,3,"Miller, Mr. James",male,25.56,1,0,566331,5.91,,S
2992,1,3,"Anderson, Mrs. Helen",female,27.94,1,0,128427,17.26,,S
2993,0,2,"Brown, Mr. William",male,21.21,0,0,995113,26.04,D94,S
2994,1,3,"Moore, Mrs. Florence",female,20.78,2,0,810131,14.57,,C
2995,0,3,"Johnson, Mr. William",male,24.93,1,1,642654,10.46,G112,S
2996,0,3,"Thompson, Mr. Robert",male,18.75,1,0,955358,11.76,,Q
2997,0,3,"Thompson, Mr. Henry",male,28.98,0,2,969337,10.88,F27,S
2998,0,1,"Garcia, Mr. George",male,43.49,1,0,465558,10.63,,Q
2999,0,3,"Wilson, Mr. Robert",male,51.07,0,0,974408,13.4,G51,S
3000,1,1,"Anderson, Miss. Emma",female,,3,1,382228,105.94,,S
3001,0,3,"Thompson, Mr. James",male,,0,0,866227,13.44,,S
3002,0,3,"Martinez, Miss. Elizabeth",female,,0,0,144307,24.5,,S
3003,0,2,"Miller, Master. William",male,27.55,0,3,422703,9.95,,S
3004,0,3,"Wilson, Mr. John",male,49.14,1,2,116103,8.7,,Q
3005,1,1,"Davis, Mrs. Grace",female,55.65,0,1,844420,89.59,D57,
3006,1,3,"Smith, Miss. Helen",female,18.94,1,0,670972,14.58,G108,S
3007,0,3,"Garcia, Mr. Frank",male,,1,0,152584,0.64,,S
3008,1,1,"Taylor, Mrs. Florence",female,30.87,0,0,585623,109.31,,S
3009,0,1,"Anderson, Miss. Margaret",female,38.03,1,0,306558,94.43,,C
3010,1,3,"Thompson, Mr. Frank",male,,1,3,806202,0.0,F38,C
3011,1,2,"Johnson, Miss. Emma",female,43.36,0,0,277076,18.83,,S
3012,0,3,"Jones, Mrs. Florence",female,35.74,0,0,590092,7.74,,S
3013,0,3,"Brown, Miss. Alice",female,25.9,0,0,700226,10.05,,S
3014,0,3,"Williams, Mr. Robert",male,,0,0,274011,4.3,,S
3015,0,2,"Garcia, Mr. James",male,25.62,0,0,145676,24.16,,S
3016,0,3,"Davis, Mr. James",male,,0,0,876644,24.45,,S
3017,1,3,"Brown, Miss. Emma",female,8.02,0,0,204674,14.72,G109,C
3018,0,1,"Thomas, Mrs. Margaret",female,55.69,3,2,898781,0.0,,S
3019,0,2,"Johnson, Mr. Edward",male,29.08,0,0,320103,22.86,,Q
3020,0,2,"Miller, Mr. George",male,31.91,1,0,802481,18.05,D38,C
3021,0,2,"Williams, Mr. Charles",male,23.49,1,0,657037,8.99,,S
3022,0,3,"Garcia, Master. Frank",male,,1,0,956388,15.3,,S
3023,1,3,"Taylor, Miss. Anna",female,15.55,0,0,480886,18.72,,S
3024,0,3,"Miller, Dr. Thomas",male,30.65,0,0,888238,8.65,,S
3025,0,2,"Martinez, Mr. William",male,28.83,1,0,538025,3.56,E38,S
3026,0,1,"Jackson, Mr. Edward",male,43.22,1,1,521516,0.0,,C
3027,0,2,"Moore, Mr. Robert",male,34.07,1,2,865569,13.34,D23,C
3028,0,3,"Davis, Miss. Alice",female,19.89,0,6,857540,11.99,F139,S
3029,1,3,"Wilson, Miss. Alice",female,7.5,0,0,133269,9.65,G98,S
3030,0,2,"Brown, Mr. William",male,11.45,0,0,758078,13.17,,S
3031,0,3,"Brown, Mr. William",male,,0,0,890139,16.69,,S
3032,1,1,"Miller, Mr. Charles",male,55.74,1,0,543584,103.44,,S
3033,0,2,"Robinson, Mr. Henry",male,46.08,0,0,650468,22.0,,C
3034,0,2,"Jackson, Mr. George",male,21.9,0,0,469462,28.16,,S
3035,0,3,"Davis, Mr. James",male,25.11,0,0,902260,8.73,,S
3036,1,3,"Jackson, Mrs. Elizabeth",female,15.22,0,0,727146,5.89,,C
3037,0,3,"Smith, Mr. Thomas",male,9.26,0,0,814347,9.6,G46,S
3038,0,1,"Jones, Mr. James",male,30.93,0,3,163948,59.17,,S
3039,0,1,"Thomas, Mr. Frank",male,53.91,0,0,227498,0.0,B34,S
3040,1,3,"Miller, Miss. Elizabeth",female,35.09,0,0,709629,9.45,G36,S
3041,0,2,"Williams, Mr. Charles",male,18.36,1,0,183248,31.05,,
3042,0,3,"Moore, Mr. William",male,,0,0,477785,18.21,,S
3043,1,3,"Martinez, Mrs. Ellen",female,33.99,0,0,922980,16.41,,S
